pkt_len_mean,pkt_rate,flow_duration,dst_port_entropy,payload_entropy,syn_flag_ratio,bytes_per_second,unique_dst_ips,failed_conn_ratio,avg_ttl,label
720.5,1.0,0,0.02,0.0,0.0,1914.0,231,0.0,64,Normal
9.2,0.13793103448275862,28,0.02,0.0,0.0,3.1724137931034484,102,0.0,64,Normal
0.6521739130434783,68.0,0,0.01,0.0,0.0,175.0,255,0.0,64,Normal
0.0,1.0,0,0.0,0.0,0.0,0.0,13,1.0,64,Normal
0.02702702702702703,36.0,0,0.24,0.0,0.0,1.0,255,0.0,64,Lateral Movement
0.0,133.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Port Scan
0.0,18.0,0,0.07,1.0,1.0,0.0,255,0.0,64,DDoS
1.5131964809384164,340.0,0,0.0,0.0,0.0,520.0,255,0.0,64,Normal
0.0,46.0,0,0.04,1.0,1.0,0.0,255,0.0,64,C2 Beacon
72.5,0.0003315649867374005,3015,0.65,0.0,0.0,0.08289124668435013,255,0.0,64,Normal
45.5,1.0,0,0.15,0.0,0.0,91.0,13,0.0,64,Normal
0.0,139.0,0,0.05,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.4074074074074074,107.0,0,0.0,0.0,0.0,126.0,255,0.0,64,Normal
0.0,125.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Brute Force
55.75,3.0,0,0.0,0.0,0.0,1231.0,3,0.0,64,Normal
29.818181818181817,10.0,0,0.0,0.0,0.0,981.0,255,0.0,64,Normal
0.4380952380952381,104.0,0,0.0,0.0,0.0,92.0,255,0.0,64,Normal
0.0,127.0,0,0.06,1.0,1.0,0.0,255,0.0,64,DDoS
362.0,0.25,3,0.02,0.0,0.0,265.25,193,0.0,64,Normal
0.0,74.0,0,0.07,0.0,0.0,0.0,255,1.0,64,Lateral Movement
0.0,14.0,0,0.02,1.0,1.0,0.0,255,0.0,64,DDoS
0.0,283.0,0,0.07,1.0,1.0,0.0,255,0.0,64,DDoS
2.5161290322580645,30.0,0,0.01,0.0,0.0,78.0,255,0.0,64,Normal
53.0,3.0,0,0.0,0.0,0.0,2502.0,3,0.0,64,Normal
0.0,274.0,0,0.07,1.0,1.0,0.0,255,0.0,64,DDoS
0.3783783783783784,73.0,0,0.01,0.0,0.0,28.0,255,0.0,61,Lateral Movement
24.666666666666668,2.0,0,0.1,0.0,0.0,74.0,21,0.0,64,Normal
14.695652173913043,22.0,0,0.0,0.0,0.0,1760.0,255,0.0,64,Normal
63.0,3.0,0,0.0,0.0,0.0,703.0,255,0.0,64,Normal
4.5,1.0,0,0.09,0.0,0.0,45.0,142,0.0,64,Normal
2.3157894736842106,18.0,0,0.01,0.0,0.0,88.0,255,0.0,64,Normal
14.5,1.0,0,0.33,0.0,0.0,29.0,12,0.0,64,Normal
8.428571428571429,34.0,0,0.0,0.0,0.0,8717.0,170,0.0,64,Normal
15.0,1.0,0,0.0,0.0,0.0,30.0,51,0.0,64,Normal
0.0,227.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,245.0,0,0.08,0.0,0.0,0.0,255,1.0,64,DDoS
0.0,129.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Port Scan
0.0,232.0,0,0.06,1.0,1.0,0.0,255,0.0,64,C2 Beacon
14.714285714285714,13.0,0,0.0,0.0,0.0,516.0,204,0.0,64,Normal
0.0,303.0,0,1.0,0.0,0.07,0.0,255,0.89,64,Lateral Movement
0.0,101.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Lateral Movement
4.538461538461538,12.0,0,0.02,0.0,0.0,59.0,255,0.0,64,Normal
8.708333333333334,23.0,0,0.0,0.0,0.0,1082.0,255,0.0,64,Normal
443.0,1.0,0,0.06,0.0,0.0,1225.0,95,0.0,64,Normal
10.0,2.0,0,0.01,0.0,0.0,30.0,255,0.0,64,Normal
4.0,1.0,0,0.0,0.0,0.0,8.0,2,0.0,64,C2 Beacon
0.0,132.0,0,0.06,0.0,0.0,0.0,255,1.0,64,C2 Beacon
0.0,102.0,0,0.07,1.0,1.0,0.0,255,0.0,64,DDoS
1301.0,0.5,1,0.08,0.0,0.0,1466.0,39,0.0,64,Normal
0.42424242424242425,65.0,0,0.36,0.0,0.0,28.0,255,0.0,61,C2 Beacon
796.0,0.024390243902439025,40,0.02,0.0,0.0,47.1219512195122,132,0.0,64,Normal
42.8,4.0,0,0.0,0.0,0.0,8716.0,55,0.0,64,Normal
0.0,21.0,0,0.0,0.0,0.0,0.0,24,0.81,64,Normal
0.0,104.0,0,0.05,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.0,1.0,0,0.0,0.0,0.0,4.0,26,0.0,64,Normal
2.015625,511.0,0,0.02,0.0,0.0,1032.0,255,0.0,64,Port Scan
17.529411764705884,16.0,0,0.0,0.0,0.0,588.0,255,0.0,64,Normal
0.0,1.0,0,0.77,0.0,0.0,0.0,255,1.0,64,Brute Force
289.0,1.0,0,0.04,0.0,0.0,911.0,73,0.0,64,Normal
22.8,9.0,0,0.0,0.0,0.0,4497.0,255,0.0,64,Normal
0.19736842105263158,227.0,0,0.0,0.0,0.0,90.0,255,0.0,64,Normal
7.066666666666666,44.0,0,0.0,0.0,0.0,2322.0,137,0.0,64,Normal
41.833333333333336,5.0,0,0.01,0.0,0.0,1996.0,255,0.0,64,Normal
7.090909090909091,10.0,0,0.01,0.0,0.0,78.0,255,0.0,64,Normal
0.0,171.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,201.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.7,39.0,0,0.46,0.0,0.0,28.0,255,0.0,61,Lateral Movement
35.5,5.0,0,0.0,0.0,0.0,9524.0,5,0.0,64,Normal
16.125,15.0,0,0.0,0.0,0.0,2213.0,120,0.0,64,Normal
0.0,124.0,0,0.07,1.0,1.0,0.0,255,0.0,64,DDoS
0.0,1.0,0,1.0,0.0,0.0,0.0,27,1.0,64,C2 Beacon
0.0,243.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Port Scan
2.015625,511.0,0,0.07,0.0,0.0,1032.0,98,0.0,64,C2 Beacon
14.8,14.0,0,0.0,0.0,0.0,9985.0,255,0.0,64,Normal
615.0,1.0,0,0.04,0.0,0.0,1723.0,73,0.0,64,Normal
0.2393617021276596,187.0,0,0.01,0.0,0.0,90.0,255,0.0,64,Normal
0.0,47.0,0,0.02,1.0,1.0,0.0,255,0.0,64,Brute Force
111.5,1.0,0,0.0,0.0,0.0,1694.0,255,0.0,64,Normal
4.0,1.0,0,0.0,0.0,0.0,8.0,1,0.0,64,DDoS
0.0,255.0,0,0.07,0.0,0.0,0.0,255,1.0,64,Port Scan
0.0,212.0,0,0.06,1.0,1.0,0.0,255,0.0,64,C2 Beacon
15.130434782608695,22.0,0,0.0,0.0,0.0,698.0,231,0.0,64,Normal
75.33333333333333,2.0,0,0.01,0.0,0.0,5583.0,255,0.0,64,Normal
5933.5,0.047619047619047616,20,0.06,0.0,0.0,638.952380952381,255,0.0,64,Normal
22.583333333333332,11.0,0,0.0,0.0,0.0,948.0,45,0.0,64,Normal
6.333333333333333,2.0,0,0.02,0.0,0.0,23.0,255,0.0,64,Brute Force
0.0,2.0,0,0.44,0.0,0.0,0.0,255,1.0,64,Port Scan
5.738095238095238,41.0,0,0.0,0.0,0.0,579.0,255,0.0,64,Normal
0.08333333333333333,11.0,0,0.31,0.0,0.0,1.0,255,0.0,64,Lateral Movement
590.0,1.0,0,0.07,0.0,0.0,1578.0,29,0.0,64,Normal
0.55,79.0,0,0.0,0.0,0.0,154.0,255,0.0,64,Normal
0.0,248.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Brute Force
4.0,1.0,0,0.0,0.0,0.0,8.0,1,0.0,64,Lateral Movement
0.0,255.0,0,0.07,1.0,1.0,0.0,255,0.0,64,DDoS
0.0,150.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Port Scan
132.0,1.0,0,0.02,0.0,0.0,13360.0,255,0.0,64,Normal
95.0,1.0,0,0.0,0.0,0.0,33508.0,255,0.0,64,Normal
6.9411764705882355,33.0,0,0.0,0.0,0.0,755.0,165,0.0,64,Normal
0.0,87.0,0,0.07,1.0,1.0,0.0,255,0.0,64,DDoS
30.285714285714285,6.0,0,0.0,0.27,0.33,2338.0,24,0.0,64,Normal
0.0,216.0,0,0.09,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,263.0,0,0.07,0.0,0.0,0.0,255,1.0,64,Brute Force
167.0,1.0,0,0.0,0.0,0.0,334.0,1,0.0,64,C2 Beacon
48.0,4.0,0,0.0,0.0,0.0,551.0,4,0.0,64,Normal
0.9361702127659575,46.0,0,0.0,0.0,0.0,116.0,255,0.0,64,Normal
0.36,124.0,0,0.01,0.0,0.0,90.0,255,0.0,64,Normal
61.4,4.0,0,0.0,0.14,0.25,10141.0,28,0.0,64,Normal
16.071428571428573,13.0,0,0.0,0.0,0.0,8384.0,62,0.0,64,Normal
0.0,140.0,0,0.06,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,123.0,0,0.08,0.0,0.0,0.0,255,1.0,64,DDoS
10.444444444444445,26.0,0,0.0,0.0,0.0,9779.0,26,0.0,64,Normal
0.0,216.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,181.0,0,0.06,1.0,1.0,0.0,255,0.0,64,C2 Beacon
145.0,1.0,0,0.0,0.0,0.0,12119.0,19,0.0,64,Normal
0.0,132.0,0,0.06,1.0,1.0,0.0,255,0.0,64,DDoS
0.0,1.0,0,0.0,0.0,0.0,0.0,85,1.0,64,Normal
67.0,2.0,0,0.0,0.0,0.0,1311.0,182,0.0,64,Normal
9.0,1.0,0,0.0,0.0,0.0,18.0,1,0.0,64,C2 Beacon
75.25,3.0,0,0.0,0.0,0.0,4734.0,3,0.0,64,Normal
16.583333333333332,11.0,0,0.0,0.0,0.0,796.0,255,0.0,64,Normal
0.0,240.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Port Scan
1089.0,0.5,1,0.05,0.0,0.0,1273.5,77,0.0,64,Normal
0.0,292.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Port Scan
0.0,112.0,0,0.07,1.0,1.0,0.0,255,0.0,64,DDoS
0.0,275.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Lateral Movement
29.0,4.0,0,0.2,0.0,0.0,145.0,255,0.0,64,Normal
1.1504424778761062,451.0,0,0.0,0.0,0.0,520.0,14,0.0,64,Brute Force
0.0,23.0,0,0.07,1.0,1.0,0.0,255,0.0,64,DDoS
4.0,1.0,0,0.0,0.0,0.0,8.0,2,0.0,64,Brute Force
5688.0,1.0,0,0.03,0.0,0.0,11376.0,134,0.0,64,Normal
0.0,1.0,0,0.0,0.0,0.0,0.0,22,1.0,64,Normal
54.75,3.0,0,0.0,0.0,0.0,5042.0,3,0.0,64,Normal
36.0,4.0,0,0.0,0.0,0.0,4739.0,45,0.0,64,Normal
0.20754716981132076,211.0,0,0.02,0.0,0.0,124.0,255,0.0,64,Normal
0.0,249.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
114.5,1.0,0,0.0,0.0,0.0,1488.0,201,0.0,64,Normal
169.5,0.003355704697986577,297,0.23,0.0,0.0,2.0906040268456376,13,0.0,64,Normal
0.0,95.0,0,0.64,0.0,0.07,0.0,255,0.93,64,C2 Beacon
82.0,3.0,0,0.0,0.0,0.0,25781.0,7,0.0,64,Normal
0.0,294.0,0,0.05,1.0,1.0,0.0,255,0.0,64,Brute Force
0.5238095238095238,83.0,0,0.01,0.0,0.0,88.0,255,0.0,64,Normal
0.0,131.0,0,0.06,0.0,0.0,0.0,255,1.0,64,DDoS
18.0,9.0,0,0.0,0.0,0.0,15520.0,255,0.0,64,Normal
123.0,1.0,0,0.0,0.0,0.0,246.0,6,0.0,64,Brute Force
17.2,14.0,0,0.0,0.0,0.0,12016.0,132,0.0,64,Normal
3.3333333333333335,2.0,0,0.11,0.0,0.0,49.0,55,0.0,64,Normal
0.0,186.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Port Scan
503.0,1.0,0,0.67,0.0,0.0,1340.0,3,0.0,64,Normal
0.0,473.0,0,1.0,0.0,0.06,0.0,255,0.93,64,C2 Beacon
0.0,102.0,0,0.06,1.0,1.0,0.0,255,0.0,64,DDoS
0.0,274.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.0,224.0,0,0.07,1.0,1.0,0.0,255,0.0,64,DDoS
55.2,4.0,0,0.0,0.0,0.0,40083.0,4,0.0,64,Normal
2.015625,511.0,0,0.01,0.0,0.0,1032.0,231,0.0,64,Brute Force
336.6666666666667,2.0,0,0.06,0.0,0.0,1010.0,35,0.0,64,Normal
0.047619047619047616,20.0,0,0.3,0.0,0.0,1.0,255,0.0,64,C2 Beacon
9.0,1.0,0,0.0,0.0,0.0,18.0,1,0.0,64,Port Scan
4.0,1.0,0,0.0,0.0,0.0,8.0,2,0.0,64,Port Scan
4.0,1.0,0,0.0,0.0,0.0,8.0,2,0.0,64,Port Scan
0.0,105.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,3.0,0,0.0,0.75,1.0,0.0,9,0.0,64,Normal
0.0,208.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Port Scan
5.90625,31.0,0,0.01,0.0,0.0,459.0,255,0.0,64,Normal
0.0,1.0,0,0.1,1.0,1.0,0.0,39,0.0,64,Normal
61.6,4.0,0,0.0,0.0,0.0,612.0,255,0.0,64,Normal
0.0,254.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.16236162361623616,270.0,0,0.01,0.0,0.0,171.0,233,0.0,64,Normal
6.5,1.0,0,0.04,0.0,0.0,53.0,138,0.0,64,Normal
39.166666666666664,5.0,0,0.0,0.0,0.0,26691.0,175,0.0,64,Normal
0.0,98.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Lateral Movement
56.75,3.0,0,0.0,0.0,0.0,578.0,255,0.0,64,Normal
34.111111111111114,8.0,0,0.0,0.0,0.0,14923.0,255,0.0,64,Normal
729.0,0.03571428571428571,27,0.04,0.0,0.0,200.35714285714286,45,0.0,64,Normal
31.0,7.0,0,0.0,0.0,0.0,11738.0,255,0.0,64,Normal
0.0,1.0,0,0.0,0.0,0.0,0.0,12,1.0,64,Normal
0.0,1.0,0,0.26,0.0,0.0,0.0,239,1.0,64,Lateral Movement
73.0,1.0,0,0.47,0.0,0.0,146.0,66,0.0,64,Normal
4.0,1.0,0,0.0,0.0,0.0,8.0,1,0.0,64,Lateral Movement
668.5,0.5,1,0.05,0.0,0.0,913.5,78,0.0,64,Normal
11.0,3.0,0,0.01,0.0,0.0,88.0,255,0.0,64,Normal
19.941176470588236,16.0,0,0.0,0.0,0.0,3252.0,16,0.0,64,Normal
18.76923076923077,12.0,0,0.0,0.0,0.0,9176.0,255,0.0,64,Normal
0.0,131.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
4.0,1.0,0,0.0,0.0,0.0,8.0,1,0.0,64,DDoS
10.952380952380953,20.0,0,0.0,0.03,0.05,2426.0,226,0.0,64,Normal
0.0,249.0,0,0.06,1.0,1.0,0.0,255,0.0,64,DDoS
0.0,163.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Port Scan
0.0,57.0,0,0.02,1.0,1.0,0.0,255,0.0,64,Port Scan
4.0,1.0,0,0.0,0.0,0.0,8.0,2,0.0,64,Brute Force
0.0,25.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,139.0,0,0.05,1.0,1.0,0.0,255,0.0,64,C2 Beacon
4.0,8.0,0,0.0,0.0,0.0,36.0,21,0.0,64,Normal
0.0,293.0,0,0.05,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,281.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Port Scan
0.0,196.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Brute Force
4.0,2.0,0,0.11,0.0,0.0,12.0,28,0.0,64,Normal
6.0,1.0,0,0.03,0.0,0.0,12.0,137,0.0,64,Normal
4055.0,2.0,0,0.08,0.0,0.0,12165.0,52,0.0,64,Normal
9.23076923076923,25.0,0,0.0,0.0,0.0,632.0,255,0.0,64,Normal
0.0,265.0,0,0.08,1.0,1.0,0.0,255,0.0,64,DDoS
98.33333333333333,2.0,0,0.0,0.0,0.0,1940.0,255,0.0,64,Normal
0.0,258.0,0,0.07,1.0,1.0,0.0,255,0.0,64,DDoS
219.75,3.0,0,0.08,0.0,0.0,879.0,219,0.0,64,Normal
105.0,2.0,0,0.0,0.0,0.0,8000.0,255,0.0,64,Normal
0.0,271.0,0,0.07,0.0,0.0,0.0,255,1.0,64,Brute Force
0.0,30.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Port Scan
61.5,3.0,0,0.0,0.0,0.0,488.0,255,0.0,64,Normal
16.285714285714285,13.0,0,0.0,0.0,0.0,3504.0,255,0.0,64,Normal
0.0,280.0,0,0.07,0.0,0.0,0.0,255,1.0,64,C2 Beacon
2.015625,511.0,0,0.01,0.0,0.0,1032.0,206,0.0,64,Port Scan
370.5,1.0,0,0.0,0.0,0.0,1105.0,6,0.0,64,Normal
2542.5,0.1111111111111111,8,0.02,0.0,0.0,606.2222222222222,241,0.0,64,Normal
18180.0,2.0,0,0.0,0.0,0.0,62854.0,1,0.0,64,Port Scan
0.0,277.0,0,0.05,1.0,1.0,0.0,255,0.0,64,Lateral Movement
19.363636363636363,10.0,0,0.0,0.0,0.0,2538.0,198,0.0,64,Normal
753.0,1.0,0,0.01,0.0,0.0,1834.0,250,0.0,64,Normal
16.647058823529413,16.0,0,0.0,0.04,0.06,1775.0,32,0.0,64,Normal
0.0,129.0,0,0.07,0.0,0.0,0.0,255,1.0,64,DDoS
0.0,140.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Port Scan
0.0,0.5,1,0.0,0.0,0.0,0.0,1,1.0,64,Normal
0.0,244.0,0,0.06,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.24468085106382978,187.0,0,0.01,0.0,0.0,92.0,255,0.0,64,Normal
63.4,4.0,0,0.0,0.0,0.0,2392.0,8,0.0,64,Normal
509.0,0.25,3,0.04,0.0,0.0,337.0,170,0.0,64,Normal
0.0,270.0,0,0.09,0.0,0.0,0.0,255,1.0,64,C2 Beacon
11.666666666666666,8.0,0,0.01,0.0,0.0,252.0,255,0.0,64,Normal
33.0,0.009259259259259259,107,0.41,0.0,0.0,1.8240740740740742,255,0.0,64,Normal
18.0,11.0,0,0.0,0.0,0.0,1095.0,216,0.0,64,Normal
21.333333333333332,2.0,0,0.02,0.0,0.0,64.0,255,0.0,64,Normal
13.76,74.0,0,0.0,0.0,0.0,1032.0,255,0.0,64,Lateral Movement
0.0,263.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,1.0,0,0.0,0.0,0.0,0.0,3,1.0,64,Normal
0.0,248.0,0,0.07,1.0,1.0,0.0,255,0.0,64,DDoS
0.009174311926605505,108.0,0,0.06,0.0,0.0,1.0,255,0.0,64,Lateral Movement
5441.5,0.5,1,0.0,0.0,0.0,5873.0,20,0.0,64,Normal
0.0,1.0,0,0.02,0.0,0.0,0.0,217,1.0,64,Normal
325.75,11.0,0,0.05,0.0,0.0,3909.0,84,0.0,64,Normal
0.0,122.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Brute Force
3522.5,0.07692307692307693,12,0.08,0.0,0.0,541.9230769230769,255,0.0,64,Lateral Movement
0.696969696969697,65.0,0,0.0,0.0,0.0,181.0,255,0.0,64,Normal
65.0,3.0,0,0.0,0.0,0.0,4962.0,3,0.0,64,Normal
0.0,1.0,0,0.0,0.0,0.0,0.0,2,1.0,64,Normal
0.0,53.0,0,0.02,1.0,1.0,0.0,255,0.0,64,Port Scan
0.0,139.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
3.4705882352941178,16.0,0,0.07,0.0,0.06,59.0,255,0.0,64,Normal
57.5,3.0,0,0.0,0.0,0.0,9798.0,243,0.0,64,Normal
0.32857142857142857,139.0,0,0.0,0.0,0.0,181.0,255,0.0,64,Normal
4.0,1.0,0,0.0,0.0,0.0,8.0,1,0.0,64,C2 Beacon
329.5,0.5,1,0.03,0.0,0.0,492.5,197,0.0,64,Normal
102.33333333333333,2.0,0,0.0,0.0,0.0,940.0,245,0.0,64,Normal
0.3146067415730337,88.0,0,0.64,0.0,0.0,28.0,255,0.0,61,DDoS
331.5,1.0,0,0.06,0.0,0.0,1048.0,255,0.0,64,Normal
20.818181818181817,10.0,0,0.0,0.0,0.0,1725.0,36,0.0,64,Normal
5.0,5.0,0,0.01,0.0,0.0,30.0,255,0.0,64,Normal
103.5,1.0,0,0.0,0.0,0.0,2252.0,1,0.0,64,Normal
866.0,1.0,0,0.33,0.0,0.0,2060.0,9,0.0,64,Normal
0.0,217.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Port Scan
14.647058823529411,16.0,0,0.0,0.0,0.0,2560.0,183,0.0,64,Normal
0.0,268.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Brute Force
102.66666666666667,2.0,0,0.0,0.0,0.0,4381.0,67,0.0,64,Normal
38.42857142857143,6.0,0,0.0,0.0,0.0,1271.0,17,0.0,64,Normal
557.0,1.0,0,0.08,0.0,0.0,1441.0,25,0.0,64,Normal
120.0,1.0,0,0.0,0.0,0.0,8959.0,250,0.0,64,Normal
0.0,250.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Port Scan
0.0,141.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Port Scan
29.4,9.0,0,0.0,0.0,0.0,1292.0,43,0.0,64,Normal
469.5,1.0,0,0.06,0.0,0.0,1269.0,88,0.0,64,Normal
0.0,273.0,0,0.05,1.0,1.0,0.0,255,0.0,64,DDoS
1398.9166666666667,11.0,0,0.03,0.0,0.0,16787.0,162,0.0,64,Normal
3.0,343.0,0,0.0,0.0,0.0,1032.0,255,0.0,64,Port Scan
0.0,228.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Port Scan
12.4375,15.0,0,0.0,0.0,0.0,853.0,255,0.0,64,Normal
0.0,2.0,0,0.02,0.0,0.0,0.0,255,1.0,64,Normal
114.5,1.0,0,0.01,0.0,0.0,2468.0,255,0.0,64,Normal
0.0,274.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,295.0,0,0.06,1.0,1.0,0.0,155,0.0,64,DDoS
0.569620253164557,78.0,0,0.0,0.0,0.0,90.0,255,0.0,64,Normal
0.0,267.0,0,0.07,1.0,1.0,0.0,255,0.0,64,DDoS
9.0,1.0,0,0.0,0.0,0.0,18.0,3,0.0,64,Brute Force
84.0,3.0,0,0.0,0.0,0.0,663.0,96,0.0,64,Normal
30.875,7.0,0,0.0,0.0,0.0,6781.0,163,0.0,64,Normal
0.5714285714285714,76.0,0,0.01,0.0,0.0,178.0,255,0.0,64,Normal
0.0,142.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Lateral Movement
15.2,19.0,0,0.0,0.0,0.0,2234.0,188,0.0,64,Normal
4.0,1.0,0,0.0,0.0,0.0,8.0,1,0.0,64,Lateral Movement
0.0,56.0,0,0.08,1.0,1.0,0.0,255,0.0,64,DDoS
18.363636363636363,10.0,0,0.0,0.0,0.0,6736.0,255,0.0,64,Normal
116.66666666666667,2.0,0,0.0,0.0,0.0,3786.0,118,0.0,64,Normal
0.0,206.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Lateral Movement
46.0,0.0033222591362126247,300,0.02,0.0,0.0,2.8970099667774085,240,0.0,64,Normal
2566938.0,0.00019801980198019803,5049,0.0,0.0,0.0,1016.6091089108911,4,0.0,64,DDoS
2.625,15.0,0,0.01,0.0,0.0,84.0,255,0.0,64,Normal
0.0,281.0,0,0.05,1.0,1.0,0.0,255,0.0,64,Port Scan
455.5,0.5,1,0.08,0.0,0.0,624.5,61,0.0,64,Normal
100.5,1.0,0,0.19,0.0,0.0,201.0,16,0.0,64,Normal
18.272727272727273,10.0,0,0.0,0.0,0.0,1598.0,93,0.0,64,Normal
0.5443037974683544,78.0,0,0.01,0.0,0.0,168.0,255,0.0,64,Normal
0.0,195.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Port Scan
0.0,279.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,201.0,0,0.09,1.0,1.0,0.0,255,0.0,64,Lateral Movement
47.57142857142857,6.0,0,0.0,0.0,0.0,2888.0,6,0.0,64,Normal
6250.0,1.0,0,0.02,0.0,0.0,13927.0,131,0.0,64,Normal
0.0,163.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Port Scan
4.0,1.0,0,0.0,0.0,0.0,8.0,2,0.0,64,Port Scan
43.714285714285715,6.0,0,0.0,0.0,0.0,1233.0,36,0.0,64,Normal
19.181818181818183,10.0,0,0.0,0.0,0.0,1895.0,255,0.0,64,Normal
0.0,100.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.19230769230769232,233.0,0,0.01,0.0,0.0,121.0,255,0.0,64,Normal
0.0,25.0,0,0.02,1.0,1.0,0.0,255,0.0,64,DDoS
5.0,1.0,0,0.03,0.0,0.0,47.0,212,0.0,64,Normal
111.0,1.0,0,0.0,0.0,0.0,1733.0,13,0.0,64,Normal
41.0,5.0,0,0.0,0.0,0.0,2443.0,255,0.0,64,Normal
0.0,267.0,0,0.09,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,232.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Brute Force
36.0,5.0,0,0.0,0.0,0.0,810.0,255,0.0,64,Normal
0.3893805309734513,112.0,0,0.01,0.0,0.0,162.0,255,0.0,64,Normal
46.333333333333336,5.0,0,0.0,0.0,0.0,627.0,255,0.0,64,Normal
21.5,13.0,0,0.0,0.0,0.0,16540.0,255,0.0,64,Normal
0.0,11.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Port Scan
0.3333333333333333,8.786574114752658e-05,22761,0.73,0.0,0.0,4.393287057376329e-05,255,1.0,64,Lateral Movement
144.5,23.0,0,0.08,0.0,0.04,3468.0,255,0.0,64,Normal
36.166666666666664,5.0,0,0.0,0.0,0.0,2986.0,103,0.0,64,Normal
10.333333333333334,20.0,0,0.0,0.0,0.0,518.0,255,0.0,64,Normal
12.095238095238095,20.0,0,0.0,0.0,0.0,777.0,168,0.0,64,Normal
0.19230769230769232,233.0,0,0.0,0.0,0.0,154.0,255,0.0,64,Normal
0.0,51.0,0,0.08,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.27741935483870966,154.0,0,0.01,0.0,0.0,114.0,255,0.0,64,Normal
7.029411764705882,33.0,0,0.0,0.0,0.0,1085.0,241,0.0,64,Normal
13.125,7.0,0,0.01,0.0,0.0,250.0,255,0.0,64,Normal
79.5,3.0,0,0.0,0.0,0.0,5059.0,245,0.0,64,Normal
0.0,277.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,263.0,0,0.08,0.0,0.0,0.0,255,1.0,64,DDoS
0.0,182.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Port Scan
0.0,128.0,0,0.06,1.0,1.0,0.0,255,0.0,64,C2 Beacon
16.428571428571427,13.0,0,0.0,0.0,0.0,1040.0,13,0.0,64,Normal
0.0,122.0,0,0.06,0.0,0.0,0.0,255,1.0,64,Brute Force
322.0,1.0,0,0.04,0.0,0.0,922.0,169,0.0,64,Normal
0.0,147.0,0,0.07,0.0,0.0,0.0,255,1.0,64,DDoS
0.0,137.0,0,0.14,1.0,1.0,0.0,81,0.0,64,DDoS
52.5,1.0,0,0.01,0.0,0.0,252.0,143,0.0,64,Normal
